service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1,1,1,1,1,1,0,0,20110403,20111007
2,1,0,0,0,0,0,1,20110403,20111007
3,0,0,0,0,1,0,0,20110403,20111007
4,0,0,0,0,0,1,0,20110403,20111007
5,0,0,0,0,0,1,1,20110403,20111007
6,0,0,0,0,0,0,1,20110403,20111007
2537,0,0,0,0,0,0,0,20110403,20111007
2538,0,0,0,0,0,0,0,20110403,20111007
2547,0,0,0,0,0,0,0,20110403,20111007
2548,0,0,0,0,0,0,0,20110403,20111007
2549,0,0,0,0,0,0,0,20110403,20111007
